mbti,enneagram,role,movie,img_url,enn_1,enn_2
ESFP,6w7,Violet,   Violet & Daisy ,https://www.personality-database.com/profile_images/164647.png?=undefined,6,7
ESFP,7w6,Devon,   Teen Beach Movie,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,9w8,Jerry Ceppos,   Kill The Messenger,https://www.personality-database.com/images/profile_transparent.png,9,8
ESFP,6w7,Boyse,   High Life ,https://www.personality-database.com/images/profile_transparent.png,6,7
ESFP,8w7,Trina Malone,   Bad Trip ,https://www.personality-database.com/images/profile_transparent.png,8,7
ESFP,3w2,Flanigan,   Cats Don't Dance ,https://www.personality-database.com/profile_images/23710.png?=undefined,3,2
ESFP,6w7,Sleazy Schlepper,   Rock And Rule,https://www.personality-database.com/images/profile_transparent.png,6,7
ESFP,7w6,Circuit,   Munna Bhai MBBS,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,7w6,Olivia Castle,   Final Destination 5 ,https://www.personality-database.com/profile_images/204373.png?=undefined,7,6
ESFP,2w1,Sarah Jordan / Jordan Two-Delta,   The Island ,https://www.personality-database.com/images/profile_transparent.png,2,1
ESFP,7w6,Donny,   Super 8 ,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,6w5,Louis Dainard,   Super 8 ,https://www.personality-database.com/images/profile_transparent.png,6,5
ESFP,7w6,Max Carrigan,   Across the Universe ,https://www.personality-database.com/profile_images/209763.png?=undefined,7,6
ESFP,7w6,Galgo,   Expendables,https://www.personality-database.com/profile_images/211364.png?=undefined,7,6
ESFP,7w8,Sandy Lyle,   Along Came Polly ,https://www.personality-database.com/profile_images/198911.png?=undefined,7,8
ESFP,7w8,Nobuyo Shibata,   Shoplifters,https://www.personality-database.com/images/profile_transparent.png,7,8
ESFP,4w3,Charlie,   Today is Spaceship Day,https://www.personality-database.com/images/profile_transparent.png,4,3
ESFP,7w6,Richard Henry Lee,   1776 ,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,6w7,Melanie Cole,   Fantasy Island,https://www.personality-database.com/images/profile_transparent.png,6,7
ESFP,3w2,Mary Jane,   Scooby-Doo,https://www.personality-database.com/images/profile_transparent.png,3,2
ESFP,7w6,Marina,"   Roma, Open City ",https://www.personality-database.com/profile_images/217741.png?=undefined,7,6
ESFP,6w7,William Johnson,   Abraham Lincoln: Vampire Hunter,https://www.personality-database.com/images/profile_transparent.png,6,7
ESFP,3w2,Jill Masterson,   James Bond,https://www.personality-database.com/profile_images/129880.png?=undefined,3,2
ESFP,6w5,John,   The Lion in Winter ,https://www.personality-database.com/images/profile_transparent.png,6,5
ESFP,3w4,Colonel William Tavington,   The Patriot ,https://www.personality-database.com/profile_images/93679.png?=undefined,3,4
ESFP,9w1,Baryl,   Interstella 5555: The 5tory of the 5ecret 5tar 5ystem ,https://www.personality-database.com/profile_images/221703.png?=undefined,9,1
ESFP,7w6,"Bartleby ""B"" Gaines",   Accepted ,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,7w6,Mulch Diggums,   Artemis Fowl ,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,7w8,Brad “B-Rad” Gluckman,   Malibu’s Most Wanted ,https://www.personality-database.com/images/profile_transparent.png,7,8
ESFP,7w6,Mocha,   Malibu’s Most Wanted ,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,9w8,"Tetsuko ""Alice"" Arisugawa",   Hana and Alice ,https://www.personality-database.com/images/profile_transparent.png,9,8
ESFP,2w3,Betty Fleckum,   A Face in the Crowd ,https://www.personality-database.com/images/profile_transparent.png,2,3
ESFP,3w4,Becky Barnett,   Boogie Nights ,https://www.personality-database.com/profile_images/210519.png?=undefined,3,4
ESFP,7w6,Josephine Marcus,   Tombstone ,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,3w2,Julie Richman,   Valley Girl ,https://www.personality-database.com/images/profile_transparent.png,3,2
ESFP,7w6,Kate,   Bacurau ,https://www.personality-database.com/profile_images/227820.png?=undefined,7,6
ESFP,7w8,Lord Alfred Douglas,   Wilde ,https://www.personality-database.com/images/profile_transparent.png,7,8
ESFP,7w8,Eric,   Pet ,https://www.personality-database.com/profile_images/229011.png?=undefined,7,8
ESFP,7w8,Anna,   Jack and the Cuckoo-clock Heart,https://www.personality-database.com/images/profile_transparent.png,7,8
ESFP,7w6,Georges Meliès,   Jack and the Cuckoo-clock Heart,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,7w6,Alan Stonebridge,   The Bromley Boys ,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,7w8,Ho Po-Wing,   Happy Together,https://www.personality-database.com/images/profile_transparent.png,7,8
ESFP,8w7,Fabio,   Hoje Eu Quero Voltar Sozinho ,https://www.personality-database.com/images/profile_transparent.png,8,7
ESFP,3w4,Levee,   Ma Rainey's Black Bottom ,https://www.personality-database.com/images/profile_transparent.png,3,4
ESFP,4w3,Sandy,   Carnal Knowledge ,https://www.personality-database.com/profile_images/232158.png?=undefined,4,3
ESFP,7w8,Tess Nichols,   27 Dresses ,https://www.personality-database.com/profile_images/231925.png?=undefined,7,8
ESFP,3w4,Francesco Bernoulli,   Cars ,https://www.personality-database.com/profile_images/232422.png?=undefined,3,4
ESFP,7w6,Janet,   D.E.B.S. ,https://www.personality-database.com/profile_images/228846.png?=undefined,7,6
ESFP,3w4,Manaw,   The Leaves ,https://www.personality-database.com/images/profile_transparent.png,3,4
ESFP,7w6,Clorette DePasto,   Animal House,https://www.personality-database.com/profile_images/230297.png?=undefined,7,6
ESFP,5w4,Bhanumati,   Mahabharat,https://www.personality-database.com/images/profile_transparent.png,5,4
ESFP,6w5,Aileen Wuornos,   Monster ,https://www.personality-database.com/images/profile_transparent.png,6,5
ESFP,7w6,Tina,   The Final Girls,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,8w7,Brom bones,   Disney sleepy hollow.,https://www.personality-database.com/images/profile_transparent.png,8,7
ESFP,7w8,Nami Endo,   The world of Kanako ,https://www.personality-database.com/profile_images/235340.png?=undefined,7,8
ESFP,2w3,Shawn,   Ken Park ,https://www.personality-database.com/profile_images/235375.png?=undefined,2,3
ESFP,7w6,Marve,   Ken Park ,https://www.personality-database.com/profile_images/235390.png?=undefined,7,6
ESFP,6w7,Hadley,   Barbie and the 12 Dancing Princesses ,https://www.personality-database.com/profile_images/236213.png?=undefined,6,7
ESFP,7w8,Michael Cera,   This Is the End ,https://www.personality-database.com/images/profile_transparent.png,7,8
ESFP,7w8,James Franco,   This Is the End ,https://www.personality-database.com/images/profile_transparent.png,7,8
ESFP,7w6,Kari,   The Incredibles ,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,7w6,Manny,   Bratz: The Movie ,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,7w6,Sparky,   Frankenweenie ,https://www.personality-database.com/profile_images/236715.png?=undefined,7,6
ESFP,7w8,Simone Clouseau,   The Pink Panther ,https://www.personality-database.com/images/profile_transparent.png,7,8
ESFP,7w6,Tommy Ross,   Carrie ,https://www.personality-database.com/profile_images/134245.png?=undefined,7,6
ESFP,7w6,"Yolande de Polastron, Duchess of Polignac",   Marie Antoinette ,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,7w6,Deborah Fontanel Owens,   The Secret Life of Bees ,https://www.personality-database.com/images/profile_transparent.png,7,6
ESFP,3w2,Zach Taylor,   The Secret Life of Bees ,https://www.personality-database.com/images/profile_transparent.png,3,2
ESFP,8w7,Bertha Antoinetta Mason,   Jane Eyre ,https://www.personality-database.com/images/profile_transparent.png,8,7
ESFP,9w8,Bessie Lee,   Jane Eyre ,https://www.personality-database.com/images/profile_transparent.png,9,8
ESFP,9w8,Sofia,   The Informer,https://www.personality-database.com/images/profile_transparent.png,9,8
ESFJ,6w7,Woody,   Toy Story ,https://www.personality-database.com/profile_images/878.png?=undefined,6,7
ESFJ,2w3,Cedric Diggory,   Harry Potter ,https://www.personality-database.com/profile_images/3822.png?=undefined,2,3
ESFJ,2w1,Fiona,   Shrek ,https://www.personality-database.com/profile_images/1937.png?=undefined,2,1
ESFJ,2w1,Snow White,   Snow White and the Seven Dwarfs ,https://www.personality-database.com/profile_images/594.png?=undefined,2,1
ESFJ,7w6,Honey Lemon,   Big Hero 6 ,https://www.personality-database.com/profile_images/835.png?=undefined,7,6
ESFJ,6w7,Gretchen Wieners,   Mean Girls ,https://www.personality-database.com/profile_images/8797.png?=undefined,6,7
ESFJ,2w3,Cher Horowitz,   Clueless ,https://www.personality-database.com/profile_images/18378.png?=undefined,2,3
ESFJ,2w1,Molly Weasley,   Harry Potter ,https://www.personality-database.com/profile_images/4662.png?=undefined,2,1
ESFJ,2w3,Claire Standish,   The Breakfast Club ,https://www.personality-database.com/profile_images/2922.png?=undefined,2,3
ESFJ,3w2,Hercules,   Hercules ,https://www.personality-database.com/profile_images/4832.png?=undefined,3,2
ESFJ,2w3,Park Yeon-gyo,   Parasite ,https://www.personality-database.com/profile_images/54827.png?=undefined,2,3
ESFJ,2w1,Russell,   Up ,https://www.personality-database.com/profile_images/4270.png?=undefined,2,1
ESFJ,2w3,Gloria the Hippo,   Madagascar ,https://www.personality-database.com/profile_images/1941.png?=undefined,2,3
ESFJ,2w3,"Margaret ""Meg"" March",   Little Women ,https://www.personality-database.com/profile_images/77750.png?=undefined,2,3
ESFJ,2w3,Effie Trinket,   The Hunger Games,https://www.personality-database.com/profile_images/822.png?=undefined,2,3
ESFJ,2w1,Nani Pelekai,   Lilo & Stitch ,https://www.personality-database.com/profile_images/874.png?=undefined,2,1
